"property","value"
"http://dbpedia.org/ontology/abstract","Augusto Enrique Morelli Pando (Lima, 13 de febrero de 1916-15 de agosto de 2012), diplomático peruano. Fue ministro plenipotenciario en la República Árabe Unida y embajador en el Líbano, Portugal, Francia y Alemania."
"http://dbpedia.org/ontology/abstract","Augusto Eron Bedoya Suárez, (Tarma, 17 de octubre de 1857-Lyon, 4 de noviembre de 1926) fue un militar y político peruano. Participó en la guerra del Pacífico: en la campaña de Tarapacá, en la defensa de Lima y en la campaña de la Breña. Miembro del Partido Constitucional o cacerista, fue diputado por Tarma (1901-1906), ministro de Guerra y Marina (1914), diputado por Yauli (1915-1919), senador por Junín (1919-1926) y presidente del Senado (1920-1921)."
"http://dbpedia.org/ontology/abstract","Augusto Felipe Wiese de Osma (Lima, 1 de octubre de 1924 - Lima, 4 de octubre de 2016), fue un banquero, empresario y filántropo peruano."
"http://dbpedia.org/ontology/abstract","Augusto Ferrero Costa (*Lima, 3 de noviembre de 1944 - ) es un abogado y político peruano. Fue embajador del Perú en Italia entre el 2009 al 2010. En el 2017 fue elegido como Magistrado del Tribunal Constitucional para el periodo 2017 - 2022.​"
"http://dbpedia.org/ontology/abstract","Augusto González Besada y Mein (Tuy, provincia de Pontevedra (España); 24 de junio de 1865 – Madrid, 4 de junio de 1919) fue un abogado y político español, ministro de Hacienda, ministro de Gobernación y ministro de Fomento durante el reinado de Alfonso XIII."
"http://dbpedia.org/ontology/abstract","Augusto Guido Casassa Bacigalupo (* Lima, 1925 - idem, 26 de junio de 2002), fue un empresario y político peruano. Alcalde del Distrito de Surquillo en 3 periodos."
"http://dbpedia.org/ontology/abstract","Augusto Guillermo Sosa Laprida (Argentina, 3 de enero de 1919​ -?) fue un militar. Se destacó en sus dos gestiones como de facto Gobernador de Formosa, el primer mandato en 1962 y el segundo mandato durante 7 años entre 1966 y 1973."
"http://dbpedia.org/ontology/abstract","Augusto Gómez Villanueva (23 de agosto de 1929, Aguascalientes) es un diplomático y político mexicano, miembro del Partido Revolucionario Institucional, que ha ocupado numerosos cargos políticos, tales como diputado federal, senador de la República, embajador y secretario de la Reforma Agraria, entre otros. Augusto Gómez Villanueva siempre ha sido conocido por su vinculación con el expresidente Luis Echeverría Álvarez. Inició su carrera política durante el paso de éste por la Secretaría de Gobernación durante el gobierno de Gustavo Díaz Ordaz. Echeverría lo impulsó como líder de la Confederación Nacional Campesina (donde acrecentó su liderazgo de las organizaciones campesinas) y diputado federal a la XLVI Legislatura de 1964 a 1967 que presidió, y contestó el primer informe de gobierno de Gustavo Díaz Ordaz. En 1969, como líder de la CNC, encabezó la proclamación de Echeverría como candidato del PRI a la Presidencia de México y fue uno de los principales líderes de la Campaña. Fue sustituido por Alfredo V. Bonfil en ese año. Al tomar posesión, Echeverría lo designó jefe del  (DAAC), que era el encargado de atender el reparto de la tierra y los reclamos campesinos; desde este puesto, que en 1975 fue elevado al rango de Secretaría de Estado con el nombre de Secretaría de Reforma Agraria y de la que fue primer titular, sustentó a las masas campesinas como principal base de apoyo del gobierno de Echeverría, que se calificaba como de izquierda. En 1975, Gómez Villanueva dejó el Gabinete de Luis Echeverría Álvarez para ser secretario general del PRI y candidato a diputado federal. Elegido para el cargo en la L Legislatura, fue nombrado presidente de la Cámara de Diputados, considerado como principal representante de Echeverría para tratar de seguir influyendo en el nuevo gobierno de José López Portillo, se enfrentó con el secretario de Gobernación de éste, Jesús Reyes Heroles. Finalmente, a inicios de 1977, fue obligado a renunciar a su diputación y nombrado embajador de México en Italia, bajo amenazas de extender las acusaciones de corrupción que ya tenían en la cárcel a su sucesor en Reforma Agraria, . Al término de su gestión en Italia y del gobierno de López Portillo retornó al país y aunque ya no ocupó nunca puestos de primer nivel, siempre ha permanecido vigente en la política como principal representante del Echeverrismo. Nuevamente fue diputado a la LVIII Legislatura e incluso pretendió ser nuevamente candidato a diputado federal en 2006, aunque no lo logró. En 1982 fue nombrado embajador en Nicaragua. El político es autor del libro Relatos de mi padre y el México que yo viví, texto autobiográfico con referencia a su progenitor, el líder ferrocarrilero Macario J. Gómez. También escribió Nacionalismo revolucionario: orígenes socioeconómicos de la doctrina internacional de la Revolución Mexicana, y El campo que yo conocí."
"http://dbpedia.org/ontology/abstract","Augusto Hidalgo Macario​ (Las Palmas de Gran Canaria, 10 de mayo de 1972) es un político español, actual alcalde de Las Palmas de Gran Canaria."
"http://dbpedia.org/ontology/abstract","Augusto Ibáñez Guzmán (Tunja, 1958-Bogotá, 11 de julio de 2018) fue un abogado, jurista y profesor universitario colombiano.​"
"http://dbpedia.org/ontology/abstract","Augusto Joaquín César Lendoiro (Corcubión, La Coruña, 6 de junio de 1945) es un dirigente deportivo y expolítico español. Es conocido por haber sido presidente del Deportivo de La Coruña hasta el 21 de enero de 2014,​ aunque este no es el único club deportivo que ha presidido a lo largo de su vida. Actualmente es consejero independiente del Comité del Club Santos Laguna y Territorio Santos Modelo, en México."
"http://dbpedia.org/ontology/abstract","Augusto José Ramón Pinochet Ugarte (Valparaíso, 25 de noviembre de 1915-Santiago, 10 de diciembre de 2006) fue un militar, político y dictador chileno desde el período comprendido entre 1973 y 1990.​​​​ Fue designado comandante en jefe del Ejército de Chile el 23 de agosto de 1973 por el presidente Salvador Allende, en reemplazo del renunciado general Carlos Prats. El 11 de septiembre del mismo año, en medio de una crisis política, económica y social, dirigió un golpe de Estado que derrocó al gobierno democrático de la coalición de partidos políticos de izquierda denominada Unidad Popular, poniendo fin al período de la República Presidencial.​ Desde ese momento, Pinochet gobernó el país, primero como presidente de la Junta Militar de Gobierno, al que se sumó el título de jefe supremo de la Nación el 27 de junio de 1974, que le confirió el poder ejecutivo. El 16 de diciembre de ese año asumió como presidente de la República, cargo que fue ratificado tras un cuestionado plebiscito y la promulgación de una nueva Constitución en 1980.​ Su mandato acabó por la vía democrática mediante otro plebiscito realizado en 1988, tras el cual fue sustituido —luego de realizarse elecciones presidenciales y parlamentarias— por Patricio Aylwin el 11 de marzo de 1990. Pinochet se mantuvo como comandante en jefe del Ejército hasta el 10 de marzo de 1998 y al día siguiente asumió como senador vitalicio,​ cargo que ejerció efectivamente por un par de meses. Bajo la influencia de los «Chicago Boys», economistas neoliberales orientados al libre mercado, el nuevo régimen implementó la liberalización económica, incluida la estabilización monetaria. También eliminó las protecciones arancelarias para la industria local, prohibió los sindicatos y privatizó la seguridad social y empresas estatales. Estas políticas produjeron un inicial crecimiento económico, que Milton Friedman denominó el «milagro de Chile»,​​​ pero que contrasta con un aumento dramático en la desigualdad de ingresos y que llevó a una devastadora crisis económica en 1982.​​ Durante la mayor parte de la década de 1990, Chile fue la economía de mejor desempeño en América Latina, aunque el legado de las reformas de Pinochet sigue en disputa.​ Durante la dictadura se cometieron graves y diversas violaciones de los derechos humanos. Pinochet persiguió a izquierdistas, socialistas y críticos políticos, lo que provocó el asesinato de entre 1200 y 3200 personas,​ la detención de unas 80 000 personas y la tortura de decenas de miles.​​ Según el gobierno chileno, el número de ejecuciones y desapariciones forzadas fue de 3095.​ Pinochet fue arrestado bajo una orden internacional de arresto en una visita a Londres el 10 de octubre de 1998 en relación con numerosas violaciones de derechos humanos.​ Luego de una batalla legal, fue liberado por motivos de salud y regresó a Chile el 3 de marzo de 2000. En 2004, el juez chileno Juan Guzmán Tapia dictaminó que Pinochet era médicamente apto para enfrentar un juicio y lo puso bajo arresto domiciliario.​​​ En el momento de la muerte de Pinochet bajo arresto domiciliario, el 10 de diciembre de 2006 en Chile, aún se encontraban pendientes 300 cargos penales​​​ por numerosas violaciones de derechos humanos durante su mandato de 17 años, además de casos de evasión de impuestos y malversación durante y después de dicho periodo.​ También fue acusado de haber acumulado corruptamente al menos 28 millones de dólares.​​​"
"http://dbpedia.org/ontology/abstract","Augusto Manuel Alves da Veiga (Izeda, Braganza, 28 de septiembre de 1850 — París, 2 de diciembre de 1924), más conocido como Alves de Veiga fue un abogado, periodista, diplomático y político republicano que tuvo un importante papel en la . Editó diversos periódicos de propaganda republicana durante la década de 1880. Tras la implantación de la República, su acción diplomática fue importante para el reconocimiento internacional del régimen."
"http://dbpedia.org/ontology/abstract","Augusto Mario Bedoya Cámere (Lima, 15 de marzo de 1947 - ) es un ingeniero industrial peruano."
"http://dbpedia.org/ontology/abstract","Augusto Mario Morello (Morón, 27 de agosto de 1926 – Ciudad Autónoma de Buenos Aires, 21 de abril de 2009) fue un jurista y académico argentino que renovó el derecho procesal civil, pero trascendió su reconocida especialización para influir con su pensamiento en distintas áreas jurídicas."
"http://dbpedia.org/ontology/abstract","Augusto Matte Pérez (Santiago; 1843-Berlín; 25 de febrero de 1913) fue un banquero, diplomático y político chileno. Estudió humanidades en el Instituto Nacional y leyes en la Universidad de Chile, titulándose de abogado en 1872. Tras concluir sus estudios realizó un viaje de excursión por Europa y América. Regresó en 1873 y se puso a cargo de la casa bancaria de la familia. Ingreso a la cámara de diputados en 1876 como militante del partido liberal. Fue nombrado el 27 de octubre de 1877 ministro de hacienda del presidente Aníbal Pinto, renunciando el 5 de agosto de 1878. Regresó a ese mismo puesto el 17 de abril de 1879 hasta el 16 de junio de 1880. Debió enfrentarse a una aguda crisis económica, por lo que debió decretar la inconvertibilidad de los billetes bancarios. Durante la Guerra del Pacífico abrió y mantuvo un hospital de sangre para los heridos. En 1884 fue electo presidente de la sociedad de instrucción Primaria. Contribuyó a la fundación del periódico, . En 1888 es electo senador por Valparaíso. Tras la muerte del ministro de relaciones exteriores Miguel Luis Amunátegui Aldunate fue designado para reemplazarlo interinamente el 5 de febrero de 1888 hasta el 13 de abril de ese mismo año. En 1890 se dirigió a Europa y cuando estalló la revolución contra José Manuel Balmaceda se unió a ella. Tras el triunfo revolucionario representó a Chile en Francia, en donde fue condecorado por el presidente Félix Faure. Fue también ministro ante la Santa Sede. Su vida estuvo marcado por el dolor de ver a su esposa en estado de locura tras dar a luz a su única hija, la escultora Rebeca Matte Bello. Murió en Berlín en 1913 ejerciendo como ministro plenipotenciario de Chile en Alemania."
"http://dbpedia.org/ontology/abstract","Augusto Miyashiro Yamashiro (Barranco, Lima, Perú, 8 de agosto de 1949 - ) es un ingeniero industrial, empresario y político peruano."
